temperature,mixing_speed,residence_time,feed_composition,moisture,viscosity,purity,color_deviation
90.76,739.26,14.74,0.415,9.995,273.14,98.507,6.357
78.32,371.58,10.34,0.762,12.417,508.28,97.421,4.174
72.76,680.7,17.65,0.853,11.7,336.88,97.546,3.963
61.99,193.59,13.45,0.798,12.998,634.98,96.292,5.063
78.24,754.78,59.79,0.692,9.031,290.3,96.851,4.867
99.19,626.0,24.44,0.736,9.044,349.95,98.785,5.574
116.3,758.93,17.46,0.895,7.991,255.96,96.669,5.035
112.27,573.63,22.05,0.445,7.965,350.44,97.296,6.539
105.96,354.38,56.81,0.734,7.146,485.24,96.333,5.832
107.31,756.73,36.01,0.542,7.924,276.87,98.594,5.377
99.9,292.9,28.24,0.72,8.799,532.29,98.642,5.597
75.62,332.52,53.67,0.704,10.082,518.01,97.627,4.921
114.43,590.57,29.75,0.477,6.314,340.75,98.048,7.459
100.24,635.72,26.75,0.503,8.998,334.61,98.635,6.935
93.63,750.58,20.36,0.711,9.992,294.39,98.462,5.142
66.66,243.36,28.89,0.464,11.821,597.99,97.896,6.454
86.82,658.6,25.83,0.533,9.896,326.8,98.789,6.137
87.62,616.98,43.87,0.818,9.125,381.99,99.151,4.261
111.87,144.66,24.48,0.564,8.39,596.45,97.812,6.681
92.8,371.06,38.86,0.644,9.423,502.63,98.738,6.342
82.82,297.94,13.29,0.871,10.85,539.89,98.123,4.917
118.61,313.14,19.56,0.514,7.794,475.73,97.042,6.907
66.64,788.06,30.37,0.595,15.89,408.05,94.587,11.637
85.35,549.94,56.85,0.703,7.691,374.45,97.851,4.979
62.52,602.37,28.86,0.778,11.512,411.06,97.695,3.176
104.39,783.63,43.2,0.851,8.33,256.0,98.443,4.031
115.08,364.04,22.75,0.858,8.35,469.99,97.761,5.591
76.8,661.29,16.35,0.788,11.484,350.77,97.707,3.77
111.5,404.17,12.93,0.514,8.408,453.52,97.013,7.798
77.53,708.67,25.27,0.412,10.305,316.95,98.302,6.954
114.65,226.46,17.88,0.592,7.875,558.45,96.555,6.716
105.24,763.38,18.7,0.471,9.406,254.92,97.478,6.797
108.29,253.14,48.04,0.755,6.91,537.19,97.848,4.923
61.08,328.35,10.79,0.731,12.834,558.95,95.585,4.377
117.77,629.33,37.89,0.422,6.509,325.58,97.681,7.915
103.6,375.63,28.97,0.818,8.846,483.04,98.987,4.479
78.29,525.75,35.33,0.524,9.913,434.98,99.111,6.424
109.76,411.2,38.14,0.616,7.458,448.44,98.116,5.399
76.89,619.66,25.67,0.734,10.112,362.47,98.642,3.915
112.37,259.83,24.76,0.615,7.312,536.58,97.356,7.25
66.75,140.92,46.67,0.621,10.515,646.12,97.808,5.464
102.22,309.95,53.56,0.433,6.744,516.66,97.45,6.868
92.44,432.02,19.63,0.601,10.645,451.18,98.568,6.494
65.79,217.61,14.88,0.782,11.403,608.65,97.413,5.027
74.51,348.36,54.89,0.858,9.232,544.23,97.172,4.457
60.74,379.99,27.49,0.607,11.954,517.24,97.218,4.909
88.13,140.17,37.57,0.612,9.109,620.93,99.046,5.808
78.08,508.32,27.98,0.751,10.139,441.59,98.444,4.701
95.9,719.04,16.29,0.871,9.392,290.1,98.103,4.318
77.83,206.22,39.47,0.534,9.564,594.41,98.752,5.895
78.0,518.47,36.26,0.62,10.019,428.52,98.637,5.406
104.59,565.32,20.15,0.798,9.645,382.42,98.494,4.872
62.89,393.53,32.59,0.705,11.582,522.17,97.207,5.279
114.17,590.77,49.85,0.455,6.983,338.64,97.165,7.338
111.14,387.51,39.52,0.714,7.55,470.4,98.161,4.799
100.07,453.25,14.85,0.493,9.846,432.25,97.506,6.481
95.59,105.15,37.4,0.655,7.559,634.48,98.613,5.412
113.54,584.2,45.14,0.665,6.738,362.68,96.779,5.983
71.12,562.94,49.64,0.838,10.603,405.27,97.472,4.292
64.74,126.88,41.46,0.631,10.709,664.32,97.96,5.431
74.37,357.78,17.63,0.54,12.036,518.77,97.728,5.757
107.67,785.32,45.51,0.515,7.859,235.16,98.161,6.31
62.08,394.52,43.87,0.837,10.904,523.06,97.165,3.929
94.97,451.36,11.22,0.486,9.786,446.56,97.603,6.215
119.73,736.95,30.59,0.613,6.671,245.82,96.899,5.371
111.34,602.08,26.65,0.494,7.657,344.05,97.54,5.638
91.29,507.45,43.47,0.787,8.266,414.07,98.746,5.232
63.82,658.46,20.81,0.637,12.217,366.67,97.011,5.043
109.88,705.06,39.54,0.576,6.822,276.04,97.538,6.22
95.94,419.82,55.66,0.581,7.958,457.85,97.351,6.648
66.9,432.58,49.89,0.826,10.653,491.17,97.379,3.321
65.63,370.24,56.07,0.677,9.484,522.79,96.831,4.013
114.58,776.69,58.93,0.759,6.735,253.37,96.06,5.153
100.15,588.02,10.53,0.849,9.921,355.39,97.683,4.471
109.76,158.26,41.14,0.851,7.718,610.52,98.296,4.066
112.74,704.07,30.64,0.564,7.315,289.51,97.945,6.345
94.31,436.39,52.99,0.876,8.318,469.86,97.561,3.992
91.05,148.13,22.59,0.412,10.161,622.5,98.581,6.795
85.83,484.8,59.05,0.588,8.318,434.45,97.196,5.534
79.02,392.01,40.69,0.848,10.7,489.05,99.201,2.88
86.08,714.42,49.68,0.537,8.809,298.89,98.37,5.487
106.43,242.8,14.28,0.537,9.389,560.39,97.66,6.314
96.12,678.53,19.17,0.551,9.635,325.74,97.955,6.214
113.55,490.38,47.92,0.706,6.966,400.95,97.101,5.465
86.6,138.23,11.1,0.619,10.034,607.77,97.605,6.198
96.43,780.29,50.84,0.763,8.121,259.78,98.404,3.293
97.88,458.83,10.7,0.847,9.595,439.86,97.379,3.994
95.5,303.61,42.86,0.737,8.1,527.57,98.689,5.462
102.16,428.58,28.25,0.502,9.263,452.05,98.736,6.447
74.25,700.5,40.57,0.866,10.206,335.74,98.205,4.009
90.74,313.43,44.8,0.532,8.259,532.99,99.052,5.406
66.25,234.87,27.12,0.475,11.342,598.86,97.48,6.606
83.07,190.35,15.4,0.445,10.198,586.92,97.27,6.482
89.26,308.5,13.48,0.682,10.963,529.71,97.833,5.018
99.13,646.03,39.45,0.457,7.956,346.61,99.121,7.091
117.03,430.14,36.03,0.469,7.188,434.0,97.524,7.675
96.04,259.24,47.11,0.55,8.669,553.11,98.535,6.879
104.62,216.33,35.49,0.541,7.819,567.41,98.484,7.65
90.38,332.91,31.12,0.702,9.637,521.2,98.979,5.895
98.05,757.95,29.9,0.808,8.492,254.4,98.44,3.955
64.26,340.12,11.32,0.781,13.506,541.26,95.632,4.332
75.26,791.69,26.78,0.531,11.174,268.83,98.486,5.346
81.71,439.66,58.8,0.523,8.603,473.22,97.338,7.073
88.35,225.41,53.68,0.883,8.204,584.74,98.018,4.797
62.74,723.8,26.47,0.404,11.733,303.51,97.518,6.012
68.4,422.25,39.39,0.84,10.674,496.36,98.635,4.346
76.61,596.77,52.36,0.5,10.184,371.86,97.684,5.32
118.29,788.6,32.06,0.874,6.705,229.94,97.394,4.461
79.88,135.12,10.9,0.571,11.29,632.14,97.005,5.567
88.92,167.69,13.73,0.62,10.379,615.39,98.435,5.045
71.77,604.32,35.52,0.754,10.662,393.78,98.614,4.702
96.65,297.28,58.47,0.694,7.509,534.89,96.758,5.927
76.84,229.01,44.66,0.559,9.741,593.66,97.959,6.183
72.42,127.55,13.55,0.677,12.081,657.58,97.617,5.168
90.99,115.29,19.47,0.765,10.22,641.95,98.169,4.479
60.33,642.14,48.57,0.421,11.039,371.81,97.161,5.457
60.46,194.1,52.07,0.406,9.468,604.44,95.441,6.097
73.14,427.4,40.88,0.629,10.413,481.76,98.77,5.144
62.2,524.13,42.22,0.466,10.39,424.88,97.415,6.463
66.48,399.85,11.42,0.732,12.589,514.89,96.551,5.067
80.33,118.97,51.43,0.507,9.744,645.0,97.791,5.621
108.16,648.45,49.41,0.616,6.691,321.77,98.059,5.469
94.32,107.36,22.95,0.499,9.352,624.38,98.772,6.426
90.76,633.32,45.43,0.674,8.43,355.71,98.326,3.871
77.61,725.31,20.74,0.458,11.386,308.38,97.635,6.362
115.91,402.99,12.02,0.412,8.288,450.49,96.193,7.323
83.82,474.88,20.06,0.426,11.11,432.42,98.298,6.592
65.23,433.89,18.93,0.877,12.264,484.07,96.857,4.281
97.02,372.45,26.89,0.471,9.132,485.77,98.662,6.785
66.83,721.2,30.92,0.754,11.361,315.89,97.875,3.875
80.71,725.75,35.43,0.434,10.229,303.28,98.761,6.571
90.44,335.07,33.84,0.454,8.514,494.34,99.134,7.279
112.45,530.55,23.53,0.654,8.058,379.78,98.108,5.94
89.61,748.84,11.46,0.632,10.42,297.03,97.823,5.593
102.14,773.44,40.26,0.876,8.369,266.0,98.433,3.942
119.57,456.27,29.79,0.872,7.132,423.36,97.361,4.66
67.89,416.98,24.93,0.79,11.144,511.35,97.963,4.258
76.48,295.09,53.35,0.701,9.427,535.53,97.168,4.652
83.67,771.21,47.34,0.627,8.694,268.7,98.5,4.853
85.31,199.97,52.89,0.578,7.934,592.82,98.391,6.727
84.66,505.88,34.75,0.874,10.043,436.35,99.095,4.95
114.46,297.79,16.55,0.701,8.458,518.65,96.465,6.579
102.84,295.31,44.81,0.69,7.926,518.42,98.274,4.963
96.47,383.48,20.3,0.516,9.943,487.24,97.966,5.74
78.56,799.16,32.06,0.423,9.973,256.59,98.931,5.637
109.43,138.48,13.25,0.873,8.273,618.81,97.275,4.882
117.3,504.98,51.27,0.557,6.191,382.82,96.341,5.096
109.27,157.8,16.3,0.621,8.491,592.53,97.241,6.005
60.09,208.16,55.15,0.457,10.235,613.22,95.826,6.953
98.18,407.69,53.21,0.818,7.698,478.39,97.76,5.136
63.07,457.32,33.23,0.414,11.173,465.56,97.306,6.067
75.46,281.15,47.22,0.817,9.113,565.25,97.765,4.109
63.57,321.52,40.97,0.47,10.83,552.44,97.812,6.413
96.23,160.88,50.15,0.843,7.593,615.42,98.057,5.172
101.2,312.25,31.59,0.765,8.647,526.25,98.827,4.856
66.87,776.59,49.29,0.482,10.068,285.91,97.314,5.55
83.03,761.3,33.12,0.683,10.351,279.18,99.055,4.519
87.37,334.41,57.05,0.556,8.966,514.52,96.955,5.409
82.14,499.6,34.32,0.489,10.131,428.07,98.335,6.099
67.26,736.72,33.13,0.83,10.591,315.67,97.971,3.483
85.14,104.33,49.25,0.602,9.509,649.65,98.343,5.358
105.07,667.48,51.08,0.599,7.85,313.62,97.315,6.161
64.26,763.86,37.72,0.485,11.126,281.77,97.546,5.853
64.81,163.93,18.99,0.592,12.572,645.29,97.773,5.931
81.29,213.01,33.39,0.836,9.858,599.74,98.433,4.014
116.5,772.52,58.4,0.582,5.188,252.33,95.336,5.076
100.11,476.28,47.65,0.876,7.567,430.69,98.845,4.505
100.72,109.94,50.56,0.873,8.368,621.16,97.958,4.333
81.72,280.34,11.64,0.472,10.426,549.48,97.155,6.074
95.62,414.96,33.39,0.489,8.827,460.33,99.205,5.937
60.61,585.04,42.33,0.831,11.298,413.0,97.287,3.501
98.17,613.21,51.5,0.596,7.545,333.72,97.738,6.56
114.8,796.8,12.46,0.402,8.136,229.13,96.362,6.833
96.75,301.26,52.62,0.537,7.819,529.65,97.539,5.867
112.42,476.75,37.42,0.699,7.12,409.16,97.6,5.905
103.44,473.33,19.87,0.8,8.403,428.05,98.112,4.884
67.23,383.95,25.86,0.467,11.554,503.59,97.469,5.101
114.15,218.41,24.1,0.455,8.229,545.22,97.433,7.664
63.99,784.22,36.54,0.861,11.66,286.71,97.942,4.393
92.04,697.32,12.58,0.776,9.917,306.66,98.012,3.19
68.53,448.83,17.93,0.695,11.329,480.14,97.766,4.135
60.7,522.27,50.63,0.785,10.734,436.29,96.513,2.56
85.32,259.08,16.63,0.614,11.154,556.07,98.259,5.723
77.7,480.65,21.67,0.779,11.192,463.03,98.533,4.893
89.16,586.48,32.67,0.586,9.691,381.44,99.082,5.734
94.63,460.62,35.86,0.522,9.149,423.06,98.733,6.996
62.62,793.2,48.18,0.765,10.979,277.97,96.752,4.288
67.38,527.94,32.37,0.61,11.222,430.75,98.193,6.012
93.52,359.68,49.49,0.891,8.576,505.83,97.816,4.747
80.59,640.51,40.92,0.575,9.461,339.21,98.595,5.321
103.75,219.32,15.65,0.861,8.61,579.49,97.001,4.724
99.14,369.16,17.82,0.866,9.727,498.11,97.803,3.98
110.74,342.87,31.85,0.521,8.2,490.85,97.755,6.631
101.55,402.26,29.84,0.799,8.176,479.96,99.079,4.865
85.8,647.25,47.18,0.617,9.291,346.86,98.63,5.327
100.38,438.92,39.04,0.859,8.948,454.58,98.607,5.087
76.52,655.81,29.41,0.625,10.594,359.72,98.849,4.959
78.38,503.54,18.54,0.772,10.707,443.86,98.424,3.965
107.34,339.45,21.34,0.633,8.585,488.04,97.879,5.572
86.79,666.99,38.78,0.514,9.052,334.16,98.442,6.313
107.9,266.8,31.17,0.5,7.712,526.63,98.166,6.192
109.35,257.07,35.75,0.613,7.822,542.08,98.136,6.153
111.45,453.15,18.53,0.778,7.749,433.93,97.079,5.773
115.0,282.59,43.15,0.703,6.276,508.43,97.516,5.948
85.86,106.36,52.63,0.744,8.731,650.72,98.038,5.108
79.13,553.81,22.9,0.541,10.678,403.23,98.547,5.764
94.93,457.77,34.58,0.641,9.006,438.13,99.027,5.082
82.27,411.86,58.78,0.422,9.356,478.67,97.131,6.272
96.06,776.88,26.66,0.809,9.266,271.07,98.812,4.194
102.34,499.84,39.75,0.895,8.333,415.41,98.729,4.313
101.3,704.4,14.51,0.603,8.961,298.2,97.52,6.175
82.47,197.62,40.3,0.405,9.816,608.16,98.497,7.065
70.01,498.44,14.48,0.485,11.61,444.36,97.48,6.669
85.83,707.59,57.96,0.726,8.482,312.88,96.636,5.454
68.56,508.17,45.78,0.706,10.395,433.22,98.034,5.024
113.41,602.61,49.41,0.794,7.109,350.93,96.932,5.514
80.75,360.43,45.21,0.527,8.914,511.66,98.19,5.598
69.27,164.71,39.49,0.782,9.806,648.52,98.276,3.955
61.53,420.53,32.5,0.744,11.591,499.45,97.085,4.605
98.75,376.14,52.92,0.561,7.81,467.37,97.397,5.56
98.21,706.94,57.84,0.673,7.514,285.6,96.813,5.076
80.44,270.8,34.95,0.474,10.452,565.07,98.706,6.882
64.3,776.71,56.58,0.626,10.39,284.75,95.991,5.458
84.58,770.7,39.17,0.841,13.744,363.32,96.764,9.258
78.67,273.34,36.92,0.611,9.113,563.31,99.286,5.312
100.63,343.64,32.72,0.82,8.465,501.96,98.233,4.91
96.35,726.89,20.46,0.695,9.889,289.4,98.599,4.493
81.88,776.64,10.19,0.496,10.933,264.2,97.443,5.799
73.07,410.41,22.08,0.691,11.269,491.75,98.273,4.904
119.28,324.7,35.49,0.653,7.048,485.92,96.99,6.129
87.24,468.27,29.0,0.599,9.345,439.7,98.85,5.725
101.3,581.44,32.42,0.46,8.662,359.75,98.402,6.268
68.43,291.43,59.03,0.608,10.411,561.35,96.111,5.064
89.14,615.53,27.51,0.436,9.555,361.77,98.44,6.175
61.65,136.16,32.61,0.449,11.121,655.63,97.365,5.591
90.33,134.51,16.68,0.608,10.096,636.11,97.695,6.195
117.84,370.4,12.4,0.553,7.229,477.17,95.987,7.118
83.05,347.43,48.77,0.863,9.311,527.52,97.986,4.535
62.34,320.94,38.53,0.588,11.443,556.66,97.548,5.267
61.86,443.71,48.04,0.779,11.554,488.71,96.795,3.714
83.28,324.51,17.49,0.665,10.585,536.39,98.264,5.722
69.6,234.58,38.59,0.752,10.891,598.02,98.561,4.965
61.4,316.63,22.68,0.53,11.768,562.6,97.512,5.84
105.37,782.43,21.4,0.871,8.619,259.4,97.424,4.971
87.51,387.78,10.58,0.665,10.06,486.31,97.188,5.359
77.35,411.3,16.52,0.816,11.153,496.6,97.844,4.113
114.0,503.58,25.46,0.583,7.659,396.39,97.714,6.081
66.97,788.34,15.84,0.45,12.105,275.91,96.462,5.07
117.36,269.12,59.29,0.737,5.619,521.26,95.111,5.988
78.84,576.9,25.43,0.404,10.576,386.85,98.517,6.524
113.3,601.19,16.52,0.638,8.168,351.29,97.046,6.094
96.18,525.13,19.95,0.496,9.324,406.75,98.414,7.341
109.6,162.0,39.39,0.714,7.509,595.48,98.232,5.553
119.04,573.81,13.2,0.89,8.1,362.78,96.277,3.3
77.3,144.87,53.12,0.632,9.654,647.61,97.656,5.849
117.67,517.3,58.07,0.809,5.877,387.74,95.609,5.067
83.37,617.71,22.34,0.654,10.27,354.09,98.771,4.76
83.13,247.68,32.5,0.648,9.846,583.24,98.269,5.726
80.42,689.14,11.11,0.865,10.985,325.25,97.91,4.121
92.48,121.25,42.04,0.845,8.609,632.13,98.212,4.185
69.25,690.67,30.7,0.793,11.976,323.12,97.943,3.786
93.22,422.23,23.5,0.548,9.166,466.07,98.57,6.892
92.5,252.31,20.34,0.673,9.673,547.42,98.693,5.202
105.71,193.64,42.7,0.512,7.406,569.38,97.234,6.882
110.02,767.32,30.81,0.622,7.746,258.5,98.109,4.389
86.43,150.87,18.98,0.642,10.197,629.6,98.6,4.984
78.14,239.37,44.46,0.816,9.882,581.2,98.809,4.507
75.56,343.48,38.25,0.848,9.613,529.51,98.477,4.694
71.68,534.16,52.93,0.607,10.216,413.97,97.198,4.575
63.46,481.36,15.87,0.409,12.505,451.04,96.413,6.372
80.55,187.95,49.28,0.831,8.844,615.38,98.11,4.25
76.21,302.81,43.68,0.487,8.958,541.82,97.995,6.775
117.99,267.13,15.75,0.711,7.596,523.01,96.225,5.218
93.46,249.48,44.74,0.412,8.313,544.02,98.61,7.36
80.84,387.8,32.08,0.6,11.141,503.91,98.886,5.304
94.83,592.82,57.25,0.893,8.036,374.94,97.519,4.057
68.35,252.22,17.08,0.45,11.09,588.89,97.272,6.447
86.64,356.68,42.14,0.612,8.869,516.95,98.977,5.579
97.57,373.64,29.1,0.554,8.884,477.78,99.037,6.495
89.33,783.52,57.84,0.853,8.318,264.87,96.821,3.91
84.11,768.27,26.5,0.835,9.671,265.49,98.652,3.839
119.63,660.1,58.11,0.519,5.626,327.47,95.137,6.441
112.82,269.16,55.07,0.441,6.066,522.88,96.342,7.382
97.4,147.63,23.52,0.714,8.804,622.87,98.422,5.63
94.16,321.83,50.18,0.568,8.232,507.49,98.36,5.658
97.24,286.76,59.78,0.736,7.762,545.1,97.434,5.067
72.08,454.15,22.63,0.416,11.563,477.29,98.0,5.963
83.71,644.41,31.84,0.467,10.081,343.33,98.883,6.21
62.37,700.83,36.01,0.743,11.234,328.92,97.872,3.791
88.53,691.4,24.75,0.506,10.118,312.42,98.155,6.428
92.58,351.77,10.76,0.829,10.428,489.63,97.548,4.863
73.66,581.06,21.01,0.429,11.239,388.37,98.232,5.855
117.84,318.98,24.1,0.508,7.275,498.96,96.87,6.99
114.57,142.63,32.18,0.899,7.297,601.17,97.482,5.072
103.33,591.1,18.56,0.617,9.02,355.84,97.894,5.689
92.0,106.88,53.66,0.751,9.158,648.65,97.811,4.86
112.2,386.43,45.25,0.491,7.03,465.51,97.165,6.363
67.84,330.57,14.26,0.705,11.827,530.04,97.612,5.224
107.43,585.36,42.5,0.763,7.176,360.99,98.005,5.436
67.49,636.37,42.68,0.557,10.437,385.0,97.454,5.266
107.65,312.87,57.81,0.814,7.612,502.18,96.573,5.337
76.55,668.14,10.15,0.702,11.42,341.07,97.331,3.17
112.63,305.74,22.4,0.595,8.411,522.6,97.55,7.043
116.64,412.43,56.39,0.679,5.902,454.22,96.035,5.769
68.93,608.91,56.61,0.688,9.966,378.39,96.404,4.71
87.76,585.04,46.03,0.483,9.139,375.5,98.909,6.113
118.86,791.16,48.29,0.601,6.029,232.3,96.7,6.676
89.0,257.61,14.57,0.572,10.066,553.25,98.217,5.562
111.81,563.62,35.69,0.6,8.114,364.27,98.058,6.807
95.32,526.78,21.58,0.781,9.923,403.0,98.835,4.895
82.52,740.57,19.06,0.641,10.954,294.81,98.027,5.374
77.15,209.45,50.52,0.87,9.878,599.63,97.845,3.948
72.19,626.26,16.75,0.547,11.735,356.42,97.923,4.882
105.71,497.79,33.43,0.608,8.861,407.35,98.918,6.435
83.19,292.27,56.93,0.793,8.754,564.13,97.044,4.766
90.68,432.1,19.29,0.673,10.214,461.72,98.495,6.024
89.54,333.64,58.9,0.674,7.514,515.13,96.966,5.319
94.64,505.52,59.71,0.427,7.241,416.83,96.564,6.618
111.93,722.3,37.78,0.599,6.856,275.36,97.977,6.615
118.84,498.51,18.51,0.535,8.237,407.63,96.91,7.622
84.46,542.21,25.81,0.9,9.202,409.61,99.052,3.754
109.65,463.12,31.22,0.554,7.672,427.54,98.024,6.028
105.87,135.82,25.47,0.842,7.312,608.02,98.529,5.333
94.41,263.0,24.03,0.738,9.134,557.62,98.634,5.07
117.36,444.4,58.61,0.57,5.655,427.0,95.551,6.78
72.03,317.16,17.67,0.672,12.11,545.39,98.08,4.963
66.56,227.23,46.67,0.82,10.747,602.23,96.969,4.964
111.24,452.89,10.02,0.842,8.519,426.66,96.775,4.372
86.35,325.97,39.81,0.48,9.672,523.92,98.339,6.76
110.82,280.68,55.8,0.57,6.523,527.48,96.871,6.273
113.59,424.79,24.4,0.568,7.879,438.46,97.366,6.3
63.75,193.3,19.28,0.421,11.582,623.17,96.602,6.349
113.01,749.42,42.58,0.699,6.644,262.29,97.846,5.685
86.9,707.39,45.63,0.827,8.685,313.21,98.768,4.525
90.63,595.33,44.4,0.591,8.726,365.84,98.327,5.951
97.6,174.35,25.97,0.77,9.156,600.63,98.395,5.103
115.58,643.11,22.61,0.714,8.455,341.03,97.27,5.456
61.15,665.57,57.8,0.588,10.549,357.81,95.355,5.479
88.61,637.44,56.16,0.471,7.161,348.37,97.071,6.776
101.26,179.78,32.87,0.755,8.587,596.5,98.812,3.972
103.36,550.74,52.31,0.827,6.784,382.74,97.327,4.417
101.55,684.03,32.62,0.743,8.082,320.72,98.884,4.777
68.07,504.15,31.22,0.409,10.792,435.41,98.434,6.738
77.96,552.49,17.84,0.508,10.758,410.78,97.897,5.925
81.52,420.85,31.32,0.435,9.493,469.4,98.817,6.961
108.27,470.1,36.87,0.685,7.782,414.41,98.871,5.045
76.73,124.06,11.13,0.778,10.975,655.79,96.885,4.871
72.64,547.27,32.21,0.455,10.858,400.64,98.725,6.624
117.45,157.01,49.07,0.819,7.291,592.9,97.054,4.54
60.53,404.51,44.0,0.678,10.629,498.45,97.349,5.996
119.87,304.86,41.76,0.745,6.432,500.21,97.338,6.218
100.61,481.8,55.48,0.886,6.434,415.84,97.486,4.217
109.71,193.39,10.9,0.442,8.69,592.23,96.407,6.936
77.68,584.15,37.85,0.851,10.405,378.23,99.132,3.778
60.86,656.51,49.37,0.463,11.09,358.39,96.953,5.824
104.27,214.35,37.07,0.596,8.015,576.28,98.823,6.513
110.05,173.02,26.19,0.826,8.49,596.55,98.101,5.824
104.43,201.86,16.81,0.853,10.079,585.87,97.627,4.53
68.57,713.99,54.38,0.653,10.676,319.43,96.966,5.02
105.21,469.73,33.54,0.697,7.907,436.43,98.81,4.806
106.14,427.08,53.91,0.754,6.46,456.91,97.519,4.964
99.51,174.7,39.29,0.816,8.157,600.75,98.652,5.106
105.97,554.69,43.71,0.461,7.097,374.68,98.124,7.146
110.76,707.6,50.21,0.805,7.051,287.55,96.898,4.301
96.82,679.73,42.96,0.641,7.827,307.84,98.917,5.192
65.32,538.24,29.9,0.625,11.438,435.14,97.586,5.746
89.26,152.7,35.68,0.612,9.594,629.46,99.221,6.542
64.66,178.68,50.15,0.655,10.476,625.84,96.685,5.291
84.45,134.52,28.68,0.873,9.693,638.71,99.322,3.201
84.43,280.24,29.41,0.674,10.448,552.35,99.029,6.619
63.96,194.96,14.78,0.877,11.655,628.53,96.527,3.815
80.93,282.03,55.73,0.49,8.755,553.11,97.548,6.239
66.66,369.54,14.55,0.762,12.152,530.95,96.763,4.13
108.49,760.09,42.41,0.806,7.448,256.88,98.319,4.761
116.86,527.26,30.66,0.74,7.412,376.08,97.43,5.566
64.34,684.48,30.28,0.703,11.794,353.68,97.257,4.857
117.31,597.25,43.98,0.682,6.607,338.86,96.797,5.191
91.35,178.75,13.35,0.83,10.126,596.16,97.755,4.509
77.97,615.14,39.69,0.811,9.858,368.87,99.151,5.095
64.61,292.57,48.6,0.461,10.295,561.07,97.343,6.345
90.04,547.38,51.41,0.824,8.789,412.17,98.628,4.221
107.67,338.67,18.53,0.607,8.383,501.72,98.161,5.702
102.43,798.37,54.87,0.527,7.559,250.49,97.048,6.342
63.01,284.49,42.81,0.835,11.077,584.12,97.452,4.482
64.37,295.39,54.09,0.616,10.122,573.01,96.429,5.733
84.17,751.47,34.26,0.804,10.042,283.99,98.843,3.977
77.72,117.25,37.1,0.532,9.796,649.08,98.11,6.428
73.94,587.68,55.95,0.402,9.663,376.16,96.95,7.315
76.86,607.73,55.0,0.648,9.381,373.09,96.971,5.579
108.21,685.47,32.41,0.45,7.619,303.01,98.181,6.386
115.75,782.11,23.72,0.777,7.998,244.66,98.041,3.597
84.31,782.92,29.66,0.538,10.153,276.73,98.716,5.823
114.37,145.69,29.39,0.622,8.031,585.31,97.751,6.81
79.29,675.29,24.34,0.444,10.959,333.97,98.731,5.705
88.59,552.42,23.43,0.543,10.101,382.7,98.743,5.955
73.56,553.14,53.05,0.791,9.249,412.69,97.575,4.042
98.43,189.84,13.49,0.476,10.573,590.89,97.467,6.976
118.74,555.13,43.88,0.724,5.962,363.56,96.883,5.206
96.21,787.74,18.64,0.859,10.009,263.8,98.082,4.629
81.47,738.27,27.23,0.74,10.516,290.45,99.075,4.526
98.87,407.39,13.08,0.806,9.209,455.83,97.152,4.297
67.38,127.96,23.5,0.454,11.522,659.37,97.94,6.951
113.32,353.61,48.42,0.525,6.639,492.34,96.665,6.128
90.19,678.47,54.25,0.847,8.849,318.15,98.111,4.684
86.96,591.05,21.08,0.758,9.931,386.51,98.489,5.098
95.15,421.54,33.18,0.72,8.84,463.68,98.612,5.858
97.49,138.57,33.52,0.732,7.81,609.23,99.094,5.341
64.31,398.83,53.68,0.607,11.048,496.89,96.87,4.997
100.96,428.32,48.14,0.422,7.215,447.73,97.836,7.099
74.52,749.99,35.65,0.792,10.624,295.55,98.866,3.945
102.84,548.76,43.54,0.739,7.777,374.2,97.688,4.745
109.35,318.16,52.37,0.636,6.785,490.98,96.695,5.774
108.24,467.72,10.48,0.85,9.396,419.96,97.23,4.415
93.15,146.24,30.14,0.568,9.88,618.84,98.846,5.723
91.21,780.8,55.36,0.547,8.2,261.45,96.963,6.099
68.57,352.04,47.02,0.836,10.676,528.86,97.535,3.975
106.52,434.51,37.14,0.798,7.992,447.57,98.167,4.751
76.28,348.7,36.48,0.657,10.677,531.35,98.618,4.677
89.8,577.76,27.39,0.465,9.401,378.8,98.702,5.846
77.06,563.56,36.03,0.508,10.617,395.95,98.692,6.9
68.03,600.73,42.77,0.728,11.082,396.26,97.906,4.078
97.77,287.7,30.92,0.593,9.243,525.48,99.231,6.418
63.26,320.97,45.71,0.818,10.635,554.19,97.473,4.116
104.92,187.68,53.06,0.875,7.149,585.26,97.594,3.273
79.06,558.86,17.73,0.803,14.842,450.79,94.403,9.932
60.01,127.86,32.58,0.589,11.199,662.76,97.166,5.882
90.67,518.38,30.4,0.794,10.103,398.26,98.679,4.145
62.81,708.79,44.37,0.576,10.924,343.97,97.629,5.079
76.57,723.58,22.49,0.484,11.008,298.3,98.28,5.332
102.42,414.33,42.01,0.417,7.6,466.5,98.364,8.047
63.76,421.51,53.87,0.593,9.852,493.49,96.317,4.843
110.36,153.88,30.91,0.852,7.64,603.59,98.02,4.681
60.23,569.54,55.55,0.519,10.648,406.2,96.14,5.153
74.81,674.88,59.66,0.503,9.453,337.22,96.815,5.842
104.45,271.26,15.3,0.885,9.209,546.14,97.936,5.194
78.98,394.91,21.65,0.413,10.862,494.32,98.496,7.604
